ssnn,target,vertical,weight,followers
tw,morochaviajera,retailer,2,75
tw,mr199882,info,4,232
tw,muyviajera,info,4,6046
tw,mykonos2002,info,4,2658
tw,nairfelisr,info,4,1642
tw,nanvtorres,aseguradora,2,10
tw,nanvtorres,info,2,10
tw,natbaires,info,4,365
tw,natilu733,info,4,213
tw,nenabear3,info,4,880
tw,nicocalk,info,4,96
tw,nicoemaramos,info,4,82
tw,nicosolimando,info,4,13
tw,nnprytuluk,info,4,431
tw,oruejuani,info,4,392
tw,palermopato,info,3,64
tw,palermopato,retailer,1,64
tw,patdalto,info,4,1724
tw,"pelayo_seguros",hashtag,4,10467
tw,pelelaok,info,4,522
tw,pepezenclussen,info,4,400
tw,piaasao,info,4,12815
tw,pizkunovz,info,4,609
tw,"pornnatcha_ssn",hashtag,4,44
tw,pseguros,hashtag,4,208
tw,"qbe_3",hashtag,4,443
tw,"qbe_poker",hashtag,4,389
tw,radioledonline,info,3,8195
tw,radioledonline,aseguradora,1,8195
tw,raulplate,info,4,116
tw,"ric_argentina",info,4,16
tw,rmodugal,aseguradora,4,30
tw,"ro_salina",info,3,26
tw,"ro_salina",retailer,1,26
tw,"rocio_hope",info,4,229
tw,rodiyod1973,aseguradora,2,803
tw,rodiyod1973,info,2,803
tw,rolobaiano,info,4,148
tw,rommel73400076,hashtag,4,104
tw,"rondo_25",aseguradora,4,68
tw,roqueallendesa,info,4,60
tw,sebassol,info,3,508
tw,sebassol,retailer,1,508
tw,segurosmedrano,hashtag,4,155
tw,sercho74,info,4,50
tw,silvestross,info,4,301
tw,soffiamelina,info,4,976
tw,solemmdq,info,4,967
tw,somossegurosweb,hashtag,4,3832
tw,soutopatricia,aseguradora,4,395
tw,sserepa,info,3,1471
tw,sserepa,retailer,1,1471
tw,"ssn_83",hashtag,4,30
tw,"ssn_bot",hashtag,4,66
tw,"ssn_otis",hashtag,4,446
tw,"ssn_pr",hashtag,4,180
tw,tanana0b0,hashtag,4,155
tw,tassita1,info,3,87
tw,tassita1,retailer,1,87
tw,thotisanidea,info,4,65
tw,tipsdeviajero,aseguradora,4,160138
tw,tonieveris,hashtag,4,13
tw,"uai_seguros_bh",hashtag,4,8263
tw,valb81,retailer,3,105
tw,valb81,info,1,105
tw,valemarsili,info,4,334
tw,vanekaruchek,info,4,498
tw,veronicapeuchot,info,4,793
tw,viajeydescubra,info,4,3740
tw,vickygiavedoni,retailer,3,117
tw,vickygiavedoni,info,1,117
tw,victormontz,info,4,66
tw,vmenditto,info,4,514
tw,yomikeok,info,4,419
tw,zenartseguros,aseguradora,4,32
tw,0pp0rtuniste,aseguradora,3,749
tw,"_rmk1s8",hashtag,3,66
tw,aapasargentina,info,3,247
tw,abby0518,hashtag,3,1810
tw,abcdeportes,aseguradora,3,318440
tw,abigraciela,aseguradora,2,831
tw,abigraciela,info,1,830
tw,actualitecaq,aseguradora,3,2225
tw,admoretta,info,3,1139
tw,agoiantorno,retailer,3,190
tw,agurinaldi,info,3,81
tw,aguscocchi,info,3,391
tw,ailuualarcon,info,3,579
tw,akanomidori5,hashtag,3,70
tw,"ale_moreira",info,3,106
tw,aliciacastroar,info,3,34418
tw,allsetic,hashtag,3,181
tw,"ama_seguros",hashtag,3,6186
tw,anapolvorita,info,3,21
tw,anasurez13,info,3,5
tw,andersonblas2,info,3,459
tw,andreamedina10,info,3,344
tw,"angelesfranco_",info,3,331
tw,anlealp,info,3,206
tw,anyular,info,3,279
tw,aomaorm,hashtag,3,45
tw,applystaff,aseguradora,3,263
tw,"apuntes_",info,3,18387
tw,"arg_solidaria",retailer,3,1880
tw,argielau,info,3,2411
tw,arigor,info,3,774
tw,arromariagarcia,info,3,101
tw,arturojnavarro,info,3,2134
tw,"asarco_es_ar",aseguradora,2,3152
tw,"asarco_es_ar",retailer,1,3152
tw,aseguradosaldia,info,2,365
tw,aseguradosaldia,aseguradora,1,365
tw,avanoc,info,3,56
tw,avionesenezeiza,info,3,8048
tw,balchi3,info,3,93
tw,barbaramazieres,aseguradora,3,3788
tw,bcrprensa,info,3,4804
tw,"bee_ssn",hashtag,3,46
tw,belum08,info,3,1187
tw,benru79,aseguradora,3,38531
tw,bernaruno,info,3,869
tw,"blackdolls_luse",hashtag,3,297
tw,blogin,info,3,630
tw,"bnpp_cardif",hashtag,3,5711
tw,bnppcardiftr,hashtag,3,509
tw,bolsodemano,info,3,925
tw,bonacristina1,info,3,285
tw,breizhdieub,aseguradora,3,1638
tw,brenknudsen,info,3,972
tw,btassist,hashtag,3,481
tw,buky1974,info,3,211
tw,burulandia,info,3,1518
tw,caamicondee,info,3,1050
tw,cachivachestyle,info,3,43
tw,camaravtelopez,aseguradora,3,736
tw,camellia2016,info,3,112
tw,"cardinal_jon",aseguradora,3,534
tw,caritoadoue,retailer,2,251
tw,caritoadoue,info,1,251
tw,carlamarianagoi,info,3,389
tw,carlosmescobedo,aseguradora,3,688
tw,carlosnese,aseguradora,3,334
tw,"casa_de_naipes",info,3,73
tw,casteloli,info,3,360
tw,castinati,info,3,167
tw,cecicream,info,3,322
tw,cecikotodij,info,2,17
tw,cecikotodij,aseguradora,1,17
tw,celcordoba,info,3,39
tw,celesmonaco,info,3,179
tw,celymaiemel,info,2,42
tw,celymaiemel,retailer,1,42
tw,ceneon,info,3,931
tw,cesaramamone,info,3,312
tw,"cese_carp",info,3,407
tw,charlymj,info,3,360
tw,chichodisanto,info,3,6829
tw,"clasab_aviation",info,3,443
tw,"cloud__walker",hashtag,3,5207
tw,cokenrum1,info,3,389
tw,colussimi,info,3,4
tw,comyto,info,3,581
tw,costanano,retailer,3,61
tw,crewonboard,info,3,412
tw,crisarm1,hashtag,3,265
tw,crissalva79,info,3,87
tw,cuyonoticias,info,3,15269
tw,d4mi13,info,3,106
tw,danielanovoa,info,3,134
tw,"daro_lopez",info,3,267
tw,dboldini,info,3,1944
tw,decidilo,aseguradora,3,20809
tw,"denis_i_barrios",info,2,241
tw,"denis_i_barrios",aseguradora,1,241
tw,dianaesuarez,info,3,2036
tw,dianaime,info,3,511
tw,diborda10,info,3,277
tw,diegodirenzo,info,3,46
tw,diegrodrig552,info,3,421
tw,dierija,info,3,539
tw,"dj_buzor",hashtag,3,2742
tw,djinora,info,3,863
tw,dolomas,info,3,13944
tw,dominicanosnyc,hashtag,3,235
tw,"ed78_75",aseguradora,3,1357
tw,edelweiss330,info,3,3268
tw,elchelo09,info,3,694
tw,elenaserena5,aseguradora,3,104
tw,"elisa_ssn",hashtag,3,178
tw,elopalleiro,retailer,2,126
tw,elopalleiro,info,1,126
tw,elpelaseen,retailer,3,15
tw,elsur1972,info,2,959
tw,elsur1972,aseguradora,1,957
tw,eltanovezzaro,info,3,683
tw,eltucuperez,info,3,277
tw,elvuelta,info,3,220
tw,emgfind,hashtag,3,4113
tw,"ericc_riki",aseguradora,3,1644
tw,eriflorido,retailer,2,426
tw,eriflorido,info,1,426
tw,eugeghynst,retailer,3,498
tw,ezeotero,info,3,406
tw,ezevelasco74,info,3,230
tw,fabilosana,info,3,606
tw,familiadeviaje,retailer,2,1584
tw,familiadeviaje,info,1,1584
tw,faycla,info,3,25
tw,fedepivetta,retailer,3,230
tw,"fedito_",info,2,97
tw,"fedito_",aseguradora,1,97
tw,feronboardblog,retailer,2,247
tw,feronboardblog,info,1,247
tw,ferquiros,info,3,1557
tw,fferalonso,info,3,225
tw,flap152,info,3,5221
tw,flaperegrin,info,3,99
tw,florcitasim,info,3,515
tw,"floreny_okey",info,3,54
tw,florfrajlich,aseguradora,3,74
tw,floridasflora,info,3,278
tw,flowerytime,info,3,642
tw,fp118fp,aseguradora,3,467
tw,gabolistorti,info,3,440
tw,gabrielarana197,info,3,106
tw,ganikol,hashtag,3,224
tw,geriigeeri,info,2,155
tw,geriigeeri,retailer,1,155
tw,"german_alexis",info,3,360
tw,gina18399829,aseguradora,3,0
tw,"gini_m",info,3,101
tw,glyphosate9570,hashtag,3,1117
tw,gonzalofalcone,retailer,3,184
tw,gpettinari,retailer,3,180
tw,granwillyarg7,retailer,3,29
tw,gringadunn,hashtag,3,235
tw,grupoprovincia,hashtag,3,6734
tw,"guido_rossetti",info,3,147
tw,guilegrande,info,3,205
tw,guisoamatey,info,3,220
tw,guneweenz,hashtag,3,671
tw,"gutinho_jqs",info,3,288
tw,happylife681,aseguradora,3,30
tw,happytosignapp,info,3,57
tw,"heidi_cardinal",aseguradora,3,302
tw,henryguilarte1,info,2,370
tw,henryguilarte1,hashtag,1,370
tw,hernanpadilla51,hashtag,3,13052
tw,hhernanggarcia,info,3,435
tw,holaviajecom,info,3,1476
tw,homine10,info,3,461
tw,ialzua,info,3,183
tw,iapseroficial,info,3,566
tw,"ichigo_sakura5",hashtag,3,38
tw,igsaizar,aseguradora,3,38
tw,ilhamakbaarrr,hashtag,3,297
tw,imvalv,info,3,48
tw,inesefuture,hashtag,3,668
tw,"inesita64_",info,2,1643
tw,"inesita64_",aseguradora,1,1643
tw,inggustavogomez,info,3,98
tw,isabel2211,info,3,137
tw,isabelfer64,info,3,148
tw,islastortuga,info,3,719
tw,itsjillgardner,hashtag,3,18749
tw,"ius_2014",info,3,57
tw,"j_degli_esposti",hashtag,3,302
tw,"j_fernandez119",aseguradora,3,132
tw,jardindelviaje,aseguradora,3,773
tw,javisello,info,2,65
tw,javisello,aseguradora,1,65
tw,jccasanovap,info,3,107
tw,jg26895574,info,3,8
tw,jnsantiago,info,3,207
tw,jocharom,aseguradora,3,63
tw,jonathangrados,aseguradora,3,97
tw,jonybeta,aseguradora,3,1262
tw,jorgegalindo201,aseguradora,3,154
tw,jorgenatale17,aseguradora,3,2
tw,josephd357,hashtag,3,166
tw,josexsaez,info,3,877
tw,joshuaginer,info,3,283
tw,jrobles1950,info,3,280
tw,juanisozuna,retailer,3,50
tw,juanjm87,aseguradora,3,53
tw,juanldegracia,aseguradora,3,7
tw,juanrosmith,info,3,750
tw,jueichenberger,info,2,1139
tw,jueichenberger,aseguradora,1,1139
tw,juliacameorgar1,aseguradora,3,53
tw,julypalu,info,3,38
tw,jybig61,aseguradora,3,1293
tw,karubarchetta1,info,3,76
tw,kerboitserge,aseguradora,3,109
tw,kpluengo,info,3,1798
tw,"kra_ssn",hashtag,3,2
tw,kraeuterverbena,hashtag,3,2274
tw,"krunch_fr",aseguradora,3,2172
tw,lacoseguros,aseguradora,3,20
tw,ladyastwell,info,3,39
tw,ladymojica3,aseguradora,3,2
tw,ladytormenta,aseguradora,3,1523
tw,lapardajuana,info,3,90
tw,lariparada,aseguradora,3,65
tw,lcmm18,retailer,3,33
tw,"leaa_legal",info,3,203
tw,"lean_ct",retailer,3,329
tw,"leandro_twitt",info,3,102
tw,leandrolopezar1,aseguradora,3,4312
tw,"leon_viajero",info,3,10
tw,"lg_rdt",info,3,27212
tw,licrp,info,3,18
tw,lmoldero,info,3,518
tw,lorenajauregui,info,3,157
tw,loresan71,retailer,3,11
tw,lourdesgui,retailer,2,723
tw,lourdesgui,info,1,723
tw,luch0,info,3,260
tw,luchianoluqui,info,3,23
tw,lulilu83,info,3,119
tw,luzdsq,info,3,576
tw,"m_aime_m",aseguradora,3,5261
tw,macame8,hashtag,3,33
tw,maferios7a0,info,3,150
tw,"mage_delbene",info,3,2490
tw,mamitamumu,info,3,2130
tw,manuelg84,info,3,285
tw,"mapfre_jinamar",hashtag,3,1272
tw,marcesolegomez,aseguradora,3,20
tw,margacortesvela,info,3,902
tw,mariafaletty,aseguradora,3,98
tw,"mariana_lauram",info,2,152
tw,"mariana_lauram",retailer,1,152
tw,marianagunner,info,3,558
tw,mariariquelme,aseguradora,3,895
tw,mario8gauthier,aseguradora,3,330
tw,maroferrari,info,3,399
tw,martinsmoser,info,3,152
tw,martinwab,info,2,369
tw,martinwab,retailer,1,369
tw,marychuy13,aseguradora,3,1014
tw,matiasparroyo,info,3,1172
tw,matiasreggiardo,info,3,14642
tw,matildemz,info,3,684
tw,"maxua_t",info,3,64
tw,mazzeodaniel,info,3,22
tw,mediaticay,info,3,9
tw,"mef_plus",info,3,101
tw,"merfran_",aseguradora,2,47
tw,"merfran_",info,1,47
tw,mgrolandi,info,3,246
tw,mialma5,info,3,2893
tw,mifunayama,aseguradora,3,21673
tw,"miguel929589_rm",aseguradora,3,6309
tw,miviajeseguro,hashtag,3,155
tw,mmosaici,hashtag,3,30
tw,moncontreras99,info,3,897
tw,moreirajosea,info,3,173
tw,mrfilangie,info,3,5409
tw,muhammaddanmusa,hashtag,3,355
tw,mwihg,aseguradora,3,6
tw,"n_persival",info,3,188
tw,naniver97,info,3,218
tw,ncariola,info,2,3677
tw,ncariola,retailer,1,3675
tw,neon0610,hashtag,3,918
tw,neptunook,info,3,291
tw,nestgo54,info,3,28
tw,"nibw_es",hashtag,3,68
tw,njmirantes,info,3,183
tw,nonsugaradded,info,3,1240
tw,nothanksirs,hashtag,3,874
tw,noticiasxtra,hashtag,3,7676
tw,nyagainblog,info,3,6652
tw,obregonraqueln1,info,3,1195
tw,obscomprometido,info,3,3930
tw,"olga_ssn",hashtag,3,4
tw,onairam,info,3,262
tw,oywuy,info,3,91
tw,pablok75,info,3,13248
tw,paolaandreadue5,aseguradora,3,8
tw,paolabellisimo,info,3,507
tw,papadeagus,info,2,111
tw,papadeagus,retailer,1,111
tw,patriseg,info,3,1155
tw,pazminom,hashtag,3,720
tw,peluz,info,3,2357
tw,pilotosunidosar,info,3,1627
tw,planeando1viaje,info,3,14
tw,poirierandre1,aseguradora,3,422
tw,porota59,info,3,10
tw,prrossello,hashtag,3,3699
tw,ramon3medina,retailer,3,64
tw,ramuriass,info,3,370
tw,revolution41157,hashtag,3,1536
tw,ricardorossello,hashtag,3,129873
tw,"robert_deragon",aseguradora,3,6229
tw,rodrigosquetino,aseguradora,3,11674
tw,rodriguezrearte,info,2,150
tw,rodriguezrearte,retailer,1,151
tw,ronaldbs7,aseguradora,3,121
tw,"rosario_vuela",info,3,1890
tw,rovaamonde,info,3,342
tw,rs4neumaticos,info,3,806
tw,sabrinapetrino,info,3,188
tw,sabripasteur,info,3,98
tw,santiagopoci,info,3,781
tw,santyenriquez,hashtag,3,314
tw,scardige,info,3,2437
tw,scbrokerseg,info,3,84
tw,seguridadlugano,retailer,3,22
tw,segurosenweb,aseguradora,3,476
tw,segurostv,hashtag,3,8051
tw,sergioclasema,info,2,127
tw,sergioclasema,retailer,1,127
tw,sershus,info,3,3796
tw,sfellero,info,3,364
tw,silbearis,info,2,225
tw,silbearis,retailer,1,225
tw,silvanabuz,info,3,136
tw,silvathar,retailer,3,140
tw,silviitapilar,aseguradora,3,112
tw,sincomillas,hashtag,3,21128
tw,skysportsnews,hashtag,3,6031983
tw,smileelf13,hashtag,3,319
tw,solrizzo,info,3,2540
tw,songbrand,info,3,389
tw,soyargel,info,3,571
tw,soyaustral,info,3,4866
tw,soyazafata,info,3,4034
tw,soyseis,info,3,12792
tw,spotlightfrance,aseguradora,3,43
tw,spotterosario,info,3,183
tw,"ssn___uss",hashtag,3,99
tw,"ssn_bk",hashtag,3,0
tw,"ssn_pon",hashtag,3,29
tw,"ssn_rma",hashtag,3,132
tw,sudeasegoficial,hashtag,3,52588
tw,superpiedra,info,3,34
tw,tefimeier,info,3,602
tw,tengo1siniestro,hashtag,3,2633
tw,tinchomlf,info,3,226
tw,"tomas_oneto",info,3,22
tw,tomeoglo,info,2,856
tw,tomeoglo,aseguradora,1,858
tw,touristarg,info,2,386
tw,touristarg,aseguradora,1,385
tw,transcordoba,info,3,249
tw,turcocp,info,3,78
tw,turiscuriosa,hashtag,3,2924
tw,tute17,retailer,3,177
tw,ubigallardo,info,3,510
tw,usmcorpcom,hashtag,3,154
tw,usuario121212,info,3,29
tw,velurey,retailer,3,100
tw,verokostich,info,3,284
tw,viajeroscopados,info,2,1581
tw,viajeroscopados,retailer,1,1581
tw,vija65,info,3,259
tw,vinocalcagno,info,2,1088
tw,vinocalcagno,retailer,1,1086
tw,"waanderlust_",info,3,177
tw,weboar,info,3,54
tw,yagoyurak,info,3,62
tw,yesisegovia,retailer,2,287
tw,yesisegovia,info,1,287
tw,yoymimochila,info,3,12550
tw,00titulares,hashtag,2,6646
tw,4pagenda,info,2,2370
tw,7cantona87,hashtag,2,426
tw,886907be0dfe443,aseguradora,2,765
tw,"___nacho___",info,2,269
tw,"__lavieenrose",info,2,7
tw,"_ale_vieira",info,2,310
tw,"_andremil",info,2,261
tw,"_carlos_comas",info,2,116
tw,"_diogo_delgado_",aseguradora,2,41
tw,"_dolaryesterday",hashtag,2,5028
tw,"_emiliag",info,2,115
tw,"_francba",info,2,116
tw,"_guiyo",info,2,76
tw,"_qbaekhyun92bot",hashtag,2,421
tw,"_reaper_159",info,2,67
tw,"_santiagol_",info,2,598
tw,"_srdr88",hashtag,2,496
tw,"_srtaazul",info,2,333
tw,"_travellllllll_",info,1,152
tw,"_travellllllll_",retailer,1,153
tw,a2leandro,aseguradora,2,199
tw,aangir,info,2,562
tw,"ab_fco_pesantez",hashtag,2,205
tw,"about_bass",info,2,640
tw,abrilbugliolo,retailer,2,369
tw,acalacaett,hashtag,2,449
tw,acastellano90,retailer,2,4
tw,acatellani,info,2,99
tw,"acid_us",info,2,128
tw,acm20012001,aseguradora,2,224
tw,addares,hashtag,2,731
tw,adellagiovanna,aseguradora,2,1611
tw,"adle_jose",info,2,3
tw,"adrian_valdez01",info,2,419
tw,adrianaalonsolp,info,2,50
tw,adrianaborello4,info,1,17
tw,adrianaborello4,retailer,1,17
tw,adrianwerthein,info,2,1997
tw,adrimartinez77,info,2,1890
tw,adriveronica1,aseguradora,1,1193
tw,adriveronica1,info,1,1192
tw,adventutravel,retailer,2,969
tw,afcdu94,aseguradora,2,744
tw,agoslal,info,2,159
tw,aguspgr,info,2,449
tw,aguustinre,info,2,649
tw,aidantonia,retailer,2,4
tw,"aivan_zack",info,2,471
tw,akdjulian,info,2,479
tw,alanjohnlondon,hashtag,1,1531
tw,alanjohnlondon,info,1,1545
tw,albancandosu,hashtag,2,8
tw,albertowur,aseguradora,1,240
tw,albertowur,info,1,240
tw,"albornoz_ula",hashtag,2,295
tw,albsandia,aseguradora,1,123
tw,albsandia,hashtag,1,123
tw,"ale_marine",info,2,320
tw,"alecai_86",info,2,104
tw,alejandraadda,info,2,46
tw,alejob777,info,2,118
tw,alejobuya12,info,2,20
tw,alemadrynn,info,1,168
tw,alemadrynn,retailer,1,168
tw,alepque,info,2,73
tw,alesumusic,hashtag,2,85
tw,alex1lahaie,aseguradora,2,1096
tw,alexargs,info,2,296
tw,alexishp9,aseguradora,2,24
tw,alijofer,aseguradora,2,89
tw,alitocabj12,info,2,504
tw,allianceia,hashtag,2,134
tw,allianzvallecas,hashtag,2,149
tw,allysotton,info,1,842
tw,allysotton,retailer,1,842
tw,alulau,info,2,108
tw,alvarezp1973,hashtag,2,3127
tw,amandareport,hashtag,2,47
tw,amolosochentas,info,2,429
tw,"an_530xd",hashtag,2,82
tw,anadorg,info,2,35
tw,analiapastorino,info,1,519
tw,analiapastorino,retailer,1,519
tw,anamariaifran,retailer,2,1349
tw,anamariselajc,aseguradora,2,19
tw,andreaia4,info,2,131
tw,andreapm1717,hashtag,2,165
tw,andres3020,info,2,331
tw,andresyacovich,info,2,87
tw,andrubep,info,2,391
tw,angeeliqaaa,aseguradora,2,1007
tw,angelrojases,info,2,858
tw,angelyvino,info,2,2798
tw,angieabhank,info,2,118
tw,"anita_berta",aseguradora,2,722
tw,anitanifunifa,info,2,444
tw,anitaviola,info,2,1050
tw,annchildersmd,hashtag,2,11290
tw,"anne_estesia",info,2,460
tw,annetricia2000,hashtag,2,226
tw,antoherminia,retailer,2,7
tw,antoocostantino,info,2,598
tw,apennigian,info,2,361
tw,"ar_mau",info,2,5
tw,arbolave,info,1,14
tw,arbolave,retailer,1,14
tw,"arcap_",info,2,1700
tw,arecoaires,info,2,644
tw,argenti51063331,info,2,6
tw,"ariel_bernat",aseguradora,1,14
tw,"ariel_bernat",retailer,1,14
tw,arielaa3g,info,2,128
tw,arieldiaco,info,2,196
tw,arielhre,aseguradora,2,230
tw,arisbourlot,info,2,1480
tw,arnauddabzac,aseguradora,2,77
tw,arpisella,info,2,30
tw,arwenekaitza,aseguradora,2,157
tw,"asara_ssn",hashtag,2,165
tw,ascenciovela,info,2,1639
tw,"asea_arg",info,2,10335
tw,assmcaonline,hashtag,2,2144
tw,augustosaracco,info,2,2710
tw,aurelienmuzard,aseguradora,2,297
tw,avalentinat,info,2,786
tw,avbbame,info,2,214
tw,aviadorhalcon,info,2,996
tw,"aviones_escala",info,2,1737
tw,aycecil,info,2,306
tw,azbrokersarg,info,2,112
tw,azcaratefer,info,2,73
tw,b47c85080191461,aseguradora,2,38
tw,babelio2,aseguradora,2,1427
tw,baktanya,aseguradora,2,82
tw,barbieniemann,info,2,1799
tw,bardimario,info,2,42
tw,bastadealambre,info,2,16
tw,bbdard,aseguradora,2,50
tw,"beatrice_mendez",info,2,498
tw,beatriztourn,aseguradora,2,180
tw,beatstraveler,retailer,2,467
tw,belamacchia,aseguradora,2,296
tw,belumeichtry1,info,2,321
tw,"berdu_mario",retailer,2,19
tw,blasbenitez18,aseguradora,2,198
tw,bnppcardifit,hashtag,2,2360
tw,bogotasinmiedo,aseguradora,2,3509
tw,"borders_life",hashtag,2,9
tw,bornetphilippe,aseguradora,2,138
tw,bridgetteallan,hashtag,2,997
tw,bringbacksawyer,hashtag,2,386
tw,bubibuchibu,info,1,2837
tw,bubibuchibu,retailer,1,2836
tw,"c_pantalon",aseguradora,2,1336
tw,calculatuseguro,hashtag,2,591
tw,"camille_ssn",hashtag,2,89
tw,camilo5712,aseguradora,2,2
tw,candesand,aseguradora,2,90
tw,capicave,retailer,2,403
tw,capitanintriga,info,2,72595
tw,capitannacho1,aseguradora,2,1970
tw,cardiflab,hashtag,2,5773
tw,"cardinal_mela03",aseguradora,2,621
tw,caribbeanrivers,hashtag,2,2186
tw,carinagvr,info,1,135
tw,carinagvr,retailer,1,135
tw,carito11223344,info,2,80
tw,"carla_vitalesoy",aseguradora,2,17
tw,carlos72723608,info,2,161
tw,"carlos_tmk",hashtag,2,8498
tw,carlosjaureche,info,2,333
tw,"carn_4",aseguradora,2,20
tw,caroladerobin,retailer,2,350
tw,carolegui,aseguradora,2,81
tw,caruchy,info,2,1731
tw,castellanosdos,hashtag,2,359
tw,castillofabianx,aseguradora,2,337
tw,catucchino,retailer,2,99
tw,ccendra,retailer,2,42
tw,"cci_network",hashtag,2,6366
tw,ceciliaicura,info,2,17
tw,cecituits,info,2,1448
tw,"celeste_gilles",retailer,2,255
tw,celestedarosa16,aseguradora,2,86
tw,cesarescola,info,2,204215
tw,cesvi,info,2,13366
tw,cghtrichamp,info,2,222
tw,chamorrofossati,info,2,400
tw,"chan_nav",hashtag,2,2006
tw,chaque84,aseguradora,2,52
tw,"charliefellows_",hashtag,2,304
tw,chechirossi,info,2,101
tw,chefpacoalmeida,info,2,6039
tw,chelostereo,info,1,46
tw,chelostereo,retailer,1,46
tw,chepacandela111,hashtag,2,13
tw,chinoalbertoni,info,2,3946
tw,chiro86,info,2,146
tw,"chivi_lm",info,2,78
tw,christianicr25,aseguradora,2,590
tw,christianmareco,aseguradora,2,2169
tw,"christophe_loup",hashtag,2,467
tw,chvitale,info,2,187
tw,citronellas,info,2,194
tw,claricupcake,info,2,327
tw,clarirujinsky,info,2,36
tw,clauchez,info,2,497
tw,claudiajudithp,info,2,155
tw,clavulanicacid,info,2,125
tw,clocclo,info,2,151
tw,clubaloficial,aseguradora,2,176132
tw,congoavenir1,aseguradora,2,194
tw,constan06753706,info,2,46
tw,corollefrancine,aseguradora,2,1162
tw,coteroaponte,hashtag,2,1300
tw,cotylocurto1,info,2,441
tw,crismegna,info,2,60
tw,"crispy_csb",info,2,382
tw,crisstiansca,info,2,33
tw,cristiaanrock,info,2,1221
tw,"cristiangs_",info,2,590
tw,"ct_pet",retailer,2,402
tw,cutthelawn,hashtag,2,13881
tw,cutuaxis,info,2,42
tw,czegarran,aseguradora,2,204
tw,d3xt3r77,info,2,106
tw,dacar59,aseguradora,2,24
tw,damianlencina7,info,2,1
tw,damscarolina,hashtag,1,655
tw,damscarolina,info,1,655
tw,danidini,info,2,4745
tw,danielasechi91,aseguradora,2,571
tw,daniellaviolet6,aseguradora,2,3
tw,danitaperrone,info,2,480
tw,dante50247204,retailer,2,5
tw,danytoloza3,aseguradora,2,5
tw,dario1502,info,2,24
tw,daropellegrini3,aseguradora,2,160
tw,davidferrara35,aseguradora,2,3022
tw,dcerono,info,2,79
tw,debbieorlansky,info,2,71
tw,debrinonoel,aseguradora,2,47
tw,demazerolles,aseguradora,2,2836
tw,denycardinal,aseguradora,2,89
tw,derrotadigna,retailer,2,7
tw,"despiertaviaja_",info,2,469
tw,destargentina,info,2,1663
tw,dgbustos,info,2,772
tw,dgendvil,hashtag,2,2615
tw,didiermulowa,aseguradora,2,4107
tw,diegobussi87,info,2,540
tw,diegofitipaldi,info,2,170
tw,dioceseparis,aseguradora,2,8960
tw,"direct_congo",aseguradora,2,1384
tw,dirgoe,info,1,294
tw,dirgoe,retailer,1,294
tw,discostew66,hashtag,2,3117
tw,djiboo30,aseguradora,2,1392
tw,dominiquedufils,aseguradora,2,192
tw,donandonandonan,info,2,114
tw,dosatomoslocos,info,2,135
tw,dpabloc,hashtag,2,158
tw,drcasabe,info,2,79
tw,duguayg,aseguradora,2,2727
tw,duran062,info,2,16
tw,eaglemchng,hashtag,2,50
tw,eapp0105,hashtag,2,68
tw,ebeb197070,info,2,36
tw,ecortuso,aseguradora,2,220
tw,ecosdemike,retailer,2,4366
tw,ecovisiones,aseguradora,2,1014
tw,edadmartinez,info,2,102
tw,edgardo222,aseguradora,2,383
tw,edgardo58186582,info,2,495
tw,eduardo01598807,aseguradora,1,650
tw,eduardo01598807,info,1,650
tw,eduardorflorio,aseguradora,2,906
tw,edudaiz,aseguradora,2,160
tw,ekallestad,info,2,5194
tw,"el_aire_en_24",info,2,7
tw,elbar6,info,2,1923
tw,elchirivin,aseguradora,2,36
tw,elcotur86,retailer,2,129
tw,eldanyamaya,info,2,905
tw,elenamguti,info,2,306
tw,elfatiprod,info,2,19
tw,eliniux,info,2,90
tw,elizabetgomez16,aseguradora,2,286
tw,"elliot_steadman",hashtag,2,174
tw,elluquillo,info,2,815
tw,elojodestella,aseguradora,2,1271
tw,elrafaargentino,info,2,292
tw,emakant,info,2,277
tw,emanuelparodi,info,2,210
tw,emijudurcha,info,2,103
tw,emipatoalvarez,info,2,4731
tw,emision1,aseguradora,2,144
tw,emperatrizvm1,hashtag,2,41
tw,"eng_hc",hashtag,2,10274
tw,enricovik,aseguradora,2,4231
tw,enriquevp,aseguradora,2,252457
tw,enzitobrc,info,2,227
tw,enzooivan,info,2,502
tw,eorachefacciamo,info,2,219
tw,epaeronavegante,info,2,174
tw,epucimapozzo,info,2,849
tw,erablelapointe,aseguradora,2,179
tw,erafle,hashtag,2,523
tw,erix2604,info,1,484
tw,erix2604,retailer,1,484
tw,erod51ahoraes,hashtag,2,90
