target,ssnn,vertical,weight
"nuno_ruy",tw,hashtag,1
nunomateus00,tw,aseguradora,1
"nunu_bobo",tw,hashtag,1
nurein4me,tw,hashtag,1
"nuria_nabeiro01",tw,aseguradora,1
"nuria_paredes",tw,hashtag,1
nuriaflores79,tw,info,1
nutterphilip,tw,hashtag,1
nuwamda,tw,info,1
nvshandilya,tw,hashtag,1
"nyasia_michelle",tw,hashtag,1
nyfoodjoe,tw,aseguradora,1
"o_faia",tw,aseguradora,1
"o_str_",tw,hashtag,1
oabianchi,tw,info,1
oakariane,tw,aseguradora,1
obandosaid,tw,aseguradora,1
oberacripco,tw,aseguradora,1
"obs_cetelem_pt",tw,hashtag,1
obybrenans,tw,hashtag,1
ocelotemx1,tw,aseguradora,1
ochacaltana,tw,aseguradora,1
ocoeurdumonde,tw,aseguradora,1
ocramirog,tw,aseguradora,1
octavio47422198,tw,hashtag,1
octaviorisso,tw,info,1
odalis37888101,tw,aseguradora,1
odalismarquina,tw,hashtag,1
"odel___",tw,hashtag,1
"odudami_25",tw,hashtag,1
"ofelia_odon",tw,hashtag,1
ofirunokinemi,tw,aseguradora,1
"og_fatzeh",tw,hashtag,1
oharahelene,tw,aseguradora,1
ohbeafds,tw,aseguradora,1
ojeagustavo,tw,info,1
"ojong_julius",tw,hashtag,1
okadssss,tw,aseguradora,1
okciriaca,tw,hashtag,1
"okmonica_",tw,aseguradora,1
okpantaleon,tw,info,1
"ola___ragnar",tw,hashtag,1
olaparatitbm,tw,aseguradora,1
olfrance,tw,aseguradora,1
olga77528084,tw,hashtag,1
olgucar,tw,info,1
"olhafoda_se",tw,aseguradora,1
oliquinones,tw,hashtag,1
olirlis,tw,hashtag,1
olise07,tw,hashtag,1
oliveiraadianaa,tw,aseguradora,1
oliverpatoj,tw,retailer,1
olivier2976,tw,aseguradora,1
"olivier_gabet",tw,aseguradora,1
omam51,tw,hashtag,1
omaotubu,tw,hashtag,1
omar301079,tw,aseguradora,1
omarmilone,tw,info,1
"omarosario_13",tw,retailer,1
omarquintin54,tw,hashtag,1
omarvruiz,tw,hashtag,1
ommarrero17,tw,hashtag,1
oncediesyseisj,tw,hashtag,1
oncologamary,tw,aseguradora,1
ondinalione,tw,retailer,1
"onemorepilot_",tw,info,1
onfly2,tw,info,1
ongmujerescap,tw,info,1
oniztrader,tw,info,1
onuegbukemsi,tw,hashtag,1
ophiele,tw,retailer,1
oposradical,tw,hashtag,1
optimismo100pc,tw,hashtag,1
"oputadeita_te",tw,aseguradora,1
oqs216,tw,hashtag,1
oquetza,tw,hashtag,1
orain25357559,tw,aseguradora,1
orazioaguirre,tw,aseguradora,1
orbezoleiva,tw,aseguradora,1
ordredemagdala,tw,aseguradora,1
orenocrankbait,tw,retailer,1
oresgonvi,tw,hashtag,1
organic2016,tw,hashtag,1
organicvicodin,tw,hashtag,1
"ori_barceloo",tw,retailer,1
orimilano,tw,info,1
"orlando_garnica",tw,hashtag,1
orlycristofalo,tw,info,1
"orne_a",tw,info,1
ornegherardi,tw,info,1
ortizduin,tw,hashtag,1
ortizpeter1,tw,info,1
osabana,tw,info,1
oscar015,tw,hashtag,1
oscar50455692,tw,aseguradora,1
oscar613176,tw,retailer,1
"oscar_juarez_53",tw,aseguradora,1
oscarguerreron,tw,hashtag,1
osita025,tw,hashtag,1
ositorni,tw,info,1
"oskar_vera",tw,hashtag,1
osmelsanchez,tw,hashtag,1
osrosales,tw,hashtag,1
ostomizadosg,tw,aseguradora,1
oswaldomarro,tw,hashtag,1
oswate,tw,hashtag,1
oterok27,tw,aseguradora,1
otherpeeerson,tw,aseguradora,1
otpjinx,tw,aseguradora,1
otroguillo,tw,info,1
otteritup,tw,aseguradora,1
ourivessara,tw,aseguradora,1
outstanding9876,tw,hashtag,1
ouvrelacage,tw,aseguradora,1
"ov_11_",tw,aseguradora,1
ovandosilvio,tw,info,1
p06marinho,tw,aseguradora,1
"p_izco",tw,info,1
"p_peronistas",tw,retailer,1
"p_piglettt",tw,hashtag,1
"pa_me_87",tw,info,1
paablob,tw,info,1
paalmitta,tw,info,1
pablitoamar,tw,info,1
pablitoiperez,tw,info,1
pablitolancone,tw,info,1
pablo16575390,tw,hashtag,1
"pablo_alonsolin",tw,hashtag,1
"pablo_ibargoyen",tw,info,1
"pablo_iturralde",tw,hashtag,1
pabloarielrios,tw,info,1
pablobrenner,tw,info,1
pablocanada15,tw,info,1
pablogentilini,tw,info,1
pabloggpriegue,tw,info,1
pablohdsrey,tw,info,1
pablohpose,tw,retailer,1
pabloistillarte,tw,info,1
pabloj1492,tw,info,1
pablokiger,tw,hashtag,1
pablomarin,tw,hashtag,1
pablomartin82,tw,info,1
pablome50517561,tw,hashtag,1
pabloquemeroo,tw,retailer,1
pabloreloco,tw,info,1
pablorsi,tw,info,1
pablosa52015820,tw,aseguradora,1
pablosaed35,tw,info,1
pablotallarin01,tw,info,1
pablowayne1,tw,retailer,1
pac12,tw,aseguradora,1
"pac_mza",tw,info,1
pachicba,tw,info,1
pacocastro276,tw,hashtag,1
padrealex,tw,aseguradora,1
pagueveloz,tw,aseguradora,1
paisano007,tw,hashtag,1
"palacio_agu",tw,info,1
palaciojuanm,tw,info,1
palermitanio,tw,retailer,1
"pallares_josean",tw,hashtag,1
paloinsua,tw,info,1
palomaap2,tw,aseguradora,1
palombarinisoul,tw,info,1
pamejujuy,tw,info,1
pamelajk2,tw,hashtag,1
pamelawymn,tw,hashtag,1
pammaccabee,tw,hashtag,1
"pan_seguros",tw,aseguradora,1
"pan_uk",tw,hashtag,1
panacomic,tw,info,1
panchada,tw,info,1
panchofoto,tw,hashtag,1
"panchozarate_",tw,info,1
pantinmariana,tw,hashtag,1
pantuflos,tw,hashtag,1
"pao_32_72",tw,hashtag,1
paogisellea,tw,aseguradora,1
paolacastanno,tw,info,1
paolaencinasn,tw,hashtag,1
paolanicholls,tw,hashtag,1
paolasolari,tw,info,1
paolodoh,tw,aseguradora,1
"paomin_13",tw,hashtag,1
paorestreccs,tw,hashtag,1
papisounds,tw,hashtag,1
"papu_aguilar",tw,aseguradora,1
paraboludear15,tw,retailer,1
paradisejoej,tw,info,1
paraguanarebel,tw,hashtag,1
"paraguaype_com",tw,aseguradora,1
paraisodesalud,tw,hashtag,1
paraqestamrd,tw,aseguradora,1
"park_naru_je",tw,hashtag,1
"park_nat13",tw,hashtag,1
parker14us,tw,hashtag,1
paroissemartigu,tw,aseguradora,1
parolevangile,tw,aseguradora,1
"parra_ani",tw,info,1
pasadenagirl90,tw,retailer,1
pasaportetuc,tw,aseguradora,1
pascualelmoai,tw,info,1
pascualfep,tw,info,1
pasiondetailing,tw,hashtag,1
pasjungleparis,tw,aseguradora,1
pasqualejorge,tw,info,1
passmexico,tw,hashtag,1
pastorangolar,tw,hashtag,1
patagoniaplaza,tw,info,1
patasasociacion,tw,aseguradora,1
patfer17,tw,aseguradora,1
pati2402200,tw,hashtag,1
patinocaly,tw,hashtag,1
patitonav,tw,info,1
patitozurita,tw,info,1
patoagitadora,tw,info,1
patoceva372,tw,hashtag,1
patolassalle,tw,info,1
patop,tw,info,1
patopache1,tw,info,1
patoponce4,tw,info,1
patopsi,tw,info,1
patotricia3,tw,info,1
patounzue,tw,info,1
patprudencio15,tw,aseguradora,1
"patri_su",tw,info,1
patrici49913478,tw,info,1
patrici97178658,tw,hashtag,1
patricia18200,tw,aseguradora,1
patriciaa1893,tw,aseguradora,1
patriciaolehoop,tw,info,1
patriciapoore,tw,info,1
patriciarossi73,tw,info,1
patriciazurita1,tw,aseguradora,1
"patricio_civale",tw,info,1
patriciofalvel2,tw,aseguradora,1
patrigadu,tw,info,1
patriiciadmf21,tw,aseguradora,1
patrijohnson,tw,aseguradora,1
patrinancy,tw,info,1
patrivlio,tw,retailer,1
patsakic,tw,aseguradora,1
pattiperrow,tw,hashtag,1
pattylucas26,tw,hashtag,1
pattymi,tw,info,1
patypetit,tw,info,1
patyxmas,tw,aseguradora,1
"pau_lp_",tw,info,1
"paugomez_2",tw,info,1
pauistyles,tw,retailer,1
paulachmi,tw,info,1
pauladelccp,tw,hashtag,1
pauladop,tw,retailer,1
paulaglezc,tw,hashtag,1
paulibrusco,tw,retailer,1
pauliewalnutsfp,tw,hashtag,1
paulitacipriota,tw,info,1
pauljourne,tw,info,1
paulosizenobor,tw,hashtag,1
paulperr1,tw,aseguradora,1
"paupol_du_panie",tw,aseguradora,1
pauugalan,tw,info,1
pauumoron,tw,info,1
pavitazanahoria,tw,hashtag,1
pavzzz,tw,aseguradora,1
pawanyanishmi,tw,hashtag,1
payasoairways,tw,info,1
pbugiolachio,tw,retailer,1
pcc2903,tw,hashtag,1
pclapto2021,tw,hashtag,1
pcndlve,tw,aseguradora,1
pcognitiva,tw,hashtag,1
"pcsoluciones_",tw,hashtag,1
"pe_rrea",tw,hashtag,1
"pecas_75",tw,hashtag,1
pecasnoe,tw,info,1
pechperaza,tw,aseguradora,1
pectrigueiro,tw,hashtag,1
pedo4erte,tw,info,1
pedrixldu,tw,hashtag,1
pedro35s,tw,hashtag,1
pedro45sf1,tw,info,1
"pedro_akpan",tw,hashtag,1
"pedro_herreram",tw,aseguradora,1
pedrobrito2004,tw,hashtag,1
pedrocen,tw,hashtag,1
pedrodare10,tw,aseguradora,1
pedrojoseaceve6,tw,hashtag,1
pedrolasllaves,tw,aseguradora,1
pedrolop9,tw,aseguradora,1
pedrolopez14,tw,hashtag,1
pedromo47409297,tw,aseguradora,1
pedronelospina0,tw,hashtag,1
pedroperu,tw,info,1
pedropuerta88,tw,info,1
pedrorojas10,tw,hashtag,1
peebsy0,tw,aseguradora,1
pehuenzo,tw,info,1
peiranocamila,tw,info,1
pela31,tw,info,1
"pela_22155",tw,info,1
peladoataide,tw,info,1
pemanoelcosta,tw,aseguradora,1
pemphredophorcy,tw,aseguradora,1
penatomas,tw,info,1
penceaul,tw,hashtag,1
pennaccf,tw,info,1
pennutrition,tw,hashtag,1
pensivetm,tw,hashtag,1
penzionist12,tw,hashtag,1
"pep_cabral",tw,info,1
pepa46701,tw,hashtag,1
pepelondon,tw,info,1
pepemayagoitia,tw,hashtag,1
pepepereira9,tw,aseguradora,1
peperinop,tw,info,1
pepinabreve,tw,info,1
pepislela,tw,hashtag,1
pepitobe,tw,retailer,1
peq812,tw,aseguradora,1
pereagrup,tw,aseguradora,1
perecastillo53,tw,hashtag,1
peredadaniel,tw,hashtag,1
"pereira_ins00",tw,aseguradora,1
pereirajoana99,tw,aseguradora,1
pereiraosv,tw,info,1
perelius,tw,info,1
pereslerea,tw,info,1
perezmant,tw,aseguradora,1
peritensenic,tw,info,1
"perla_51",tw,hashtag,1
perrocuervo,tw,info,1
persefone134,tw,info,1
petitlaam,tw,hashtag,1
petrollgustavol,tw,hashtag,1
pezzelatto,tw,info,1
phackettavfc,tw,hashtag,1
phanielachance,tw,aseguradora,1
"phare_ouest",tw,aseguradora,1
philippedervaux,tw,aseguradora,1
philippefabre,tw,aseguradora,1
phillipzania11,tw,hashtag,1
philpage30,tw,aseguradora,1
"philtner_lopez",tw,aseguradora,1
phosphoria31,tw,hashtag,1
phuergarcia,tw,hashtag,1
piaansaldi,tw,info,1
piadesmaras,tw,retailer,1
piatinoob,tw,hashtag,1
pibegeek,tw,info,1
pidatatech,tw,hashtag,1
pienso1ro,tw,hashtag,1
pierdesro,tw,aseguradora,1
pierremalek62,tw,aseguradora,1
pierrepevel,tw,aseguradora,1
pierrodeville,tw,aseguradora,1
piesenlaluna,tw,info,1
piikaaaachuu,tw,aseguradora,1
piipa30,tw,aseguradora,1
pikitina99,tw,info,1
pilarbianchi,tw,info,1
pilarcarbia,tw,info,1
pilarglopez,tw,info,1
"pili_boca",tw,aseguradora,1
pilikaraman,tw,info,1
pilmars,tw,hashtag,1
"pily_cnx",tw,info,1
pimartinez6,tw,info,1
pimentamrr,tw,aseguradora,1
"pin_84",tw,info,1
pinaa1969,tw,aseguradora,1
pinacannas,tw,aseguradora,1
pincentitan,tw,hashtag,1
pinelabitch,tw,aseguradora,1
pinnedelacour,tw,hashtag,1
"pinto_mariana_",tw,aseguradora,1
piodavila,tw,aseguradora,1
pipilaparipi,tw,retailer,1
pipirich,tw,info,1
pipiruny,tw,info,1
pipogorosito,tw,aseguradora,1
"pirila_d",tw,info,1
pirruduran,tw,hashtag,1
piryreis,tw,hashtag,1
pitiperezalati,tw,info,1
pitrenteria,tw,info,1
"pittta_",tw,aseguradora,1
pitu23lbch,tw,info,1
piturrol,tw,info,1
pivo74,tw,info,1
pizzurnomen,tw,aseguradora,1
pjmoore1958,tw,hashtag,1
pjo34498437,tw,hashtag,1
pkkguys,tw,hashtag,1
"pl_hub",tw,hashtag,1
planearyviajar,tw,info,1
planeradelamor,tw,info,1
planetamarcico,tw,info,1
playangel06,tw,aseguradora,1
plebeyoardiente,tw,info,1
plivestrong,tw,info,1
pllr1959,tw,aseguradora,1
pmartinezucr,tw,info,1
pmatsekane,tw,hashtag,1
pmiozzi,tw,info,1
pmrouge,tw,aseguradora,1
po275,tw,hashtag,1
pocaspeccas,tw,info,1
pochirafael,tw,info,1
poetayguerrero,tw,hashtag,1
poggi,tw,info,1
pointerar,tw,info,1
pokkitaeu,tw,hashtag,1
polapobete,tw,hashtag,1
policho02,tw,info,1
policiaeducador,tw,hashtag,1
polil0ve,tw,info,1
"politico_vzla",tw,hashtag,1
polkadotfrogltd,tw,hashtag,1
polmaxbian,tw,info,1
polviajero,tw,aseguradora,1
"pombinha_n1",tw,aseguradora,1
pontet9,tw,aseguradora,1
"pop_albert",tw,aseguradora,1
popeefather,tw,hashtag,1
popeyeonetwo,tw,hashtag,1
popularessur,tw,hashtag,1
poquitaropa,tw,info,1
"portela_man",tw,info,1
portetonespoir,tw,aseguradora,1
"portuga_adriana",tw,aseguradora,1
portugaltelma,tw,aseguradora,1
postresbogota,tw,aseguradora,1
potter211,tw,hashtag,1
"poulin_samuel",tw,aseguradora,1
poweradejose,tw,hashtag,1
powerrankinggp,tw,aseguradora,1
"pp_ayto_segovia",tw,hashtag,1
ppenalvera,tw,hashtag,1
"pr_eliezerjr",tw,hashtag,1
predsonmedeiros,tw,hashtag,1
preliaspedrosa,tw,hashtag,1
pretzal05,tw,aseguradora,1
"prgbiz_jeff",tw,hashtag,1
priesterspr,tw,hashtag,1
priicespedes,tw,info,1
primeiroamansas,tw,aseguradora,1
prince64546110,tw,hashtag,1
princecantodea,tw,hashtag,1
"princesa_ariel_",tw,aseguradora,1
printempsfrance,tw,aseguradora,1
pritishnandy,tw,hashtag,1
pritulsaad,tw,hashtag,1
prociudadanos,tw,hashtag,1
"produccion_arg",tw,info,1
"profe_ramonrg",tw,hashtag,1
profoculista,tw,hashtag,1
project11sports,tw,hashtag,1
prosperazzi1,tw,hashtag,1
proud2bdutchvlc,tw,hashtag,1
proyectosnolen1,tw,aseguradora,1
ps40cap,tw,aseguradora,1
psevezsj,tw,aseguradora,1
psicoloca1981,tw,info,1
psicoluciav,tw,hashtag,1
psierra01,tw,hashtag,1
psychwriter1515,tw,hashtag,1
ptnfalescmg,tw,aseguradora,1
puertoricotaxes,tw,hashtag,1
puntobizonline,tw,hashtag,1
puntovalore,tw,hashtag,1
puppyinti,tw,aseguradora,1
purenobody101,tw,aseguradora,1
purigranero,tw,hashtag,1
purnimabarve,tw,hashtag,1
pviajeros,tw,aseguradora,1
pvinsenok,tw,aseguradora,1
"pxo_0",tw,aseguradora,1
pxzort,tw,aseguradora,1
pyrrhospal,tw,aseguradora,1
"q_kanae",tw,hashtag,1
"q_nepa",tw,aseguradora,1
qacagustin,tw,info,1
"qbe_1999",tw,hashtag,1
"qbe_tax",tw,hashtag,1
qbeeo,tw,hashtag,1
qbomprati,tw,aseguradora,1
qerodesaparecer,tw,aseguradora,1
qitala21,tw,aseguradora,1
qkstudio,tw,aseguradora,1
qlachese,tw,aseguradora,1
qnuevomedio,tw,info,1
qqlmerdameu,tw,aseguradora,1
qubfoodprof,tw,hashtag,1
"que_pongo_aqui",tw,aseguradora,1
queenofprocras,tw,info,1
queestendencia,tw,info,1
queqqqueres,tw,aseguradora,1
queridasfashion,tw,aseguradora,1
querrien47,tw,info,1
quieromax,tw,info,1
quimalvarez,tw,hashtag,1
quimi26,tw,retailer,1
quincampoixz,tw,aseguradora,1
"quintana_ajust",tw,hashtag,1
quintero25juan,tw,hashtag,1
quintincarozza,tw,hashtag,1
quiquemarzo,tw,info,1
quiqueridolfi,tw,info,1
quixote1967,tw,hashtag,1
"qvss_fran",tw,aseguradora,1
"r1ch4rd_newells",tw,info,1
r47pooh,tw,hashtag,1
r9game,tw,hashtag,1
"r_ita24",tw,aseguradora,1
"r_l_s_m",tw,info,1
raagsanc,tw,hashtag,1
rabravin,tw,info,1
"race_es",tw,hashtag,1
racvasconavarro,tw,hashtag,1
radioazul,tw,hashtag,1
radiogolex,tw,hashtag,1
radiopiratenews,tw,aseguradora,1
radiosaltaam840,tw,info,1
radzi2805,tw,hashtag,1
raenroma,tw,hashtag,1
raf198021,tw,aseguradora,1
"rafa_leite9",tw,aseguradora,1
"rafa_mijangos",tw,hashtag,1
"rafab_19",tw,aseguradora,1
rafacabrera13,tw,hashtag,1
rafael1788,tw,hashtag,1
rafaela12miguel,tw,aseguradora,1
rafaelcravo19,tw,aseguradora,1
rafaelfilipett,tw,aseguradora,1
rafaelperezcuev,tw,hashtag,1
rafafigo1,tw,aseguradora,1
rafaramirez1974,tw,aseguradora,1
"rafasilva01_",tw,aseguradora,1
rafatavaresf,tw,aseguradora,1
rafinhanurse,tw,aseguradora,1
rafpfp,tw,info,1
ragachica,tw,aseguradora,1
rainbow1thunder,tw,hashtag,1
rainbowbunchies,tw,hashtag,1
raindropsofi,tw,aseguradora,1
ralphraffo,tw,info,1
ralvarezdj,tw,info,1
ramadan79711031,tw,hashtag,1
ramc75327401,tw,hashtag,1
"ramen_hanshin",tw,hashtag,1
ramirogom,tw,info,1
ramirosampieri,tw,retailer,1
"ramon_alvarezm",tw,hashtag,1
ramonalbertoada,tw,aseguradora,1
ramonloureiro,tw,aseguradora,1
ramonraran25,tw,hashtag,1
ramonvol,tw,hashtag,1
rankiamexico,tw,hashtag,1
ranniyas,tw,info,1
raphael25633355,tw,aseguradora,1
rapstwala,tw,hashtag,1
"raquel_ana7",tw,aseguradora,1
"raquel_vlopes",tw,aseguradora,1
"raquelcnevs_",tw,aseguradora,1
raquelitacata,tw,hashtag,1
raquelmarques08,tw,aseguradora,1
"raquelsilva_03",tw,aseguradora,1
raseccoleman,tw,hashtag,1
rasherseguros,tw,hashtag,1
rasv279,tw,aseguradora,1
ratednabyshouse,tw,hashtag,1
raulalbroca,tw,hashtag,1
raulcabrera535,tw,hashtag,1
raulcuevas32,tw,aseguradora,1
raulgutirrez18,tw,hashtag,1
raulito80,tw,aseguradora,1
raulpparra,tw,hashtag,1
"raulsantos_99",tw,aseguradora,1
rauxjf,tw,aseguradora,1
rayala266,tw,hashtag,1
"raymond_hidalgo",tw,hashtag,1
raymondharvey,tw,aseguradora,1
raymondspuhler,tw,hashtag,1
"rb_sativa",tw,aseguradora,1
rbdjelkins,tw,hashtag,1
rbjron,tw,hashtag,1
rbranc04,tw,aseguradora,1
rcanelafmacas,tw,hashtag,1
rcf57,tw,aseguradora,1
rcko3,tw,aseguradora,1
rderomina,tw,info,1
"rdg_02",tw,hashtag,1
rdoriosc,tw,hashtag,1
rdsalva,tw,aseguradora,1
realchin03,tw,aseguradora,1
realjstar32,tw,aseguradora,1
"really_tall",tw,hashtag,1
realtyvirginia,tw,hashtag,1
reasedav,tw,info,1
rebeccahope1211,tw,aseguradora,1
recetasarg,tw,info,1
reclamador,tw,hashtag,1
recontravale5,tw,aseguradora,1
rectorgiannetto,tw,hashtag,1
redalianza,tw,aseguradora,1
redcame,tw,aseguradora,1
redesdcampeones,tw,aseguradora,1
redfacedtibetan,tw,hashtag,1
redkev45,tw,hashtag,1
redmegapro,tw,info,1
redprolid,tw,info,1
redtail3dhawk,tw,aseguradora,1
reginagerman,tw,info,1
regisderath,tw,aseguradora,1
reidjovano,tw,hashtag,1
reimonteverde,tw,hashtag,1
reinaitth,tw,aseguradora,1
reinaldoavila1,tw,hashtag,1
reinecabas,tw,aseguradora,1
"reis_beatriz01",tw,aseguradora,1
relatosviajeros,tw,retailer,1
remachero,tw,info,1
remigioiglesias,tw,aseguradora,1
renatazevedo19,tw,aseguradora,1
"renato_repa",tw,aseguradora,1
renauddumora,tw,hashtag,1
renedescalzo,tw,aseguradora,1
renm2107,tw,hashtag,1
renoelbuenomty,tw,hashtag,1
reporteseguro1,tw,hashtag,1
resacao2,tw,hashtag,1
reservamosmx,tw,hashtag,1
resistim0s,tw,hashtag,1
respiraarg,tw,info,1
"revista_sens",tw,aseguradora,1
revistaapolice,tw,aseguradora,1
revistabtn,tw,aseguradora,1
revistanomada,tw,hashtag,1
revvyderhymes,tw,hashtag,1
reyfelix6,tw,aseguradora,1
reynaabigailba2,tw,hashtag,1
reynader,tw,hashtag,1
reynolds2g,tw,aseguradora,1
rfanxious,tw,hashtag,1
rfc2012,tw,aseguradora,1
rfegolf,tw,hashtag,1
rfioris,tw,aseguradora,1
rgaspot,tw,aseguradora,1
rgutimanolete,tw,info,1
"rh_tips",tw,aseguradora,1
rhenalscarlos,tw,hashtag,1
rhytmcr,tw,hashtag,1
ri8166,tw,aseguradora,1
"ribeiroo_gi",tw,aseguradora,1
riberaba,tw,hashtag,1
ric09160767,tw,aseguradora,1
ricafer97898094,tw,aseguradora,1
ricarda57,tw,retailer,1
"ricardo_alva_90",tw,retailer,1
ricardolupkin58,tw,retailer,1
riccardovalassi,tw,hashtag,1
richard68740484,tw,hashtag,1
richard79612018,tw,aseguradora,1
richardakl,tw,hashtag,1
richardcann76,tw,hashtag,1
richardjose044,tw,hashtag,1
richardon75,tw,info,1
richardzarkin,tw,hashtag,1
richwadfoodie,tw,hashtag,1
"rick_ei",tw,hashtag,1
rickcontrerasdl,tw,aseguradora,1
rickhaus,tw,hashtag,1
rickyambros,tw,info,1
rickyfuretto,tw,aseguradora,1
"riddvck_",tw,hashtag,1
rielama,tw,info,1
rihmysunshine,tw,hashtag,1
rikh1975,tw,info,1
rikosuave100,tw,aseguradora,1
rillykingston,tw,hashtag,1
rilwanlucas,tw,hashtag,1
rincon1222,tw,hashtag,1
rinconbricelda,tw,hashtag,1
riquiquita2011,tw,hashtag,1
rita0silva,tw,aseguradora,1
"rita_costa18",tw,aseguradora,1
"rita_lopes22",tw,aseguradora,1
"rita_pgomes",tw,aseguradora,1
"rita_s34",tw,aseguradora,1
"rita_santos04",tw,aseguradora,1
"rita_sousa30",tw,aseguradora,1
ritaa182,tw,aseguradora,1
ritaagomess,tw,aseguradora,1
ritaaracelly,tw,hashtag,1
ritacardoso2,tw,aseguradora,1
ritaduraes24,tw,aseguradora,1
ritafardilha,tw,aseguradora,1
ritafelizardoe,tw,aseguradora,1
ritafernandez,tw,info,1
ritaleite66,tw,aseguradora,1
ritaribeiro12,tw,aseguradora,1
"ritarl_",tw,aseguradora,1
ritatavaresmarq,tw,aseguradora,1
ritazuzarte,tw,aseguradora,1
"ritinha_batista",tw,aseguradora,1
rits31,tw,aseguradora,1
rivanmartin,tw,hashtag,1
rivasbeatriz,tw,aseguradora,1
rixarg,tw,info,1
rlerga,tw,info,1
"rm_inforpor",tw,hashtag,1
rmanre,tw,hashtag,1
rmmariano84,tw,hashtag,1
rngomes1930,tw,aseguradora,1
rnicolasoo,tw,info,1
"ro_agostino",tw,info,1
"ro_guss",tw,hashtag,1
road2help,tw,hashtag,1
roalabarces,tw,retailer,1
robbevielle,tw,aseguradora,1
robbymen,tw,hashtag,1
robeladat,tw,info,1
robercravero,tw,hashtag,1
robergo72,tw,hashtag,1
roberseiler,tw,aseguradora,1
robersk8,tw,hashtag,1
robert62117,tw,aseguradora,1
"robert_rheault",tw,aseguradora,1
robertamoura245,tw,aseguradora,1
robertceci,tw,hashtag,1
robertgunette1,tw,aseguradora,1
roberto5722178,tw,hashtag,1
"roberto_j_",tw,aseguradora,1
robertohermida,tw,info,1
robertommeola,tw,aseguradora,1
robertososapy,tw,aseguradora,1
robertosuyo,tw,info,1
robink1983,tw,hashtag,1
"robinson_hvg",tw,hashtag,1
robinsportsnews,tw,aseguradora,1
roblesebas,tw,hashtag,1
robycop51,tw,aseguradora,1
rochitax,tw,info,1
rociofeca,tw,info,1
rociomicocacola,tw,info,1
rocioroma,tw,info,1
rociosanfe,tw,aseguradora,1
rockmetuityboy,tw,retailer,1
"rocksaint_",tw,aseguradora,1
rocoaguilera10,tw,hashtag,1
rocyledesma,tw,info,1
"rod_zlz",tw,info,1
rodaguilam,tw,info,1
rodavlasrotsap,tw,hashtag,1
rodolfogc1967,tw,info,1
rodolfomaquinas,tw,info,1
"rodri_jerez",tw,hashtag,1
rodrigo1705,tw,aseguradora,1
rodrigo45367422,tw,aseguradora,1
rodrigoalaniz10,tw,info,1
rodrigocsm16,tw,info,1
rodrigopint0,tw,aseguradora,1
rodrigorojao,tw,aseguradora,1
rodriguezarturo,tw,aseguradora,1
rodripadin,tw,info,1
rodrivenero,tw,info,1
roger37789009,tw,aseguradora,1
rogerarteta,tw,aseguradora,1
rogerrojase,tw,aseguradora,1
rogerx2208,tw,hashtag,1
rogiwa,tw,hashtag,1
rojoditieri,tw,info,1
rokarito1,tw,aseguradora,1
rolandopilatas1,tw,hashtag,1
rolemane10,tw,hashtag,1
rolesuco,tw,hashtag,1
"rolial_corp",tw,hashtag,1
rolobona,tw,info,1
roloces,tw,info,1
"rolucero___",tw,info,1
"roma_eliz",tw,info,1
"roma_yayi",tw,hashtag,1
romanart16,tw,retailer,1
romanhernandez,tw,hashtag,1
"romanzen_",tw,retailer,1
romateamroma,tw,info,1
rombis,tw,retailer,1
romeonanao,tw,hashtag,1
romeraalfredo,tw,aseguradora,1
romerluc81,tw,info,1
romiblack,tw,retailer,1
romicuenca,tw,info,1
"romiis_gon",tw,retailer,1
rominabemo,tw,retailer,1
rominalagana,tw,aseguradora,1
rominayaep1,tw,info,1
rominayako,tw,aseguradora,1
rominitabsas,tw,info,1
romxniii,tw,hashtag,1
"ronald_al",tw,aseguradora,1
ronistoned,tw,info,1
ronky0,tw,info,1
"ronnie_akwa",tw,hashtag,1
ronnier84,tw,hashtag,1
roocho,tw,info,1
roogiagante,tw,retailer,1
roooooooov,tw,info,1
roquiok,tw,info,1
roraima2021,tw,hashtag,1
roratecaeli,tw,aseguradora,1
roromeroc,tw,info,1
rosa47055012,tw,aseguradora,1
"rosa_evas",tw,hashtag,1
"rosa_paquita",tw,hashtag,1
rosaasta1,tw,aseguradora,1
rosalbazimbardi,tw,hashtag,1
rosamariav777,tw,hashtag,1
rosamartini3,tw,hashtag,1
rosanaconese,tw,info,1
rosanaelizarra1,tw,aseguradora,1
"rosario_strano",tw,hashtag,1
rosariso2016,tw,hashtag,1
rosbergmartin,tw,info,1
roscaderecha,tw,info,1
rosero65s,tw,hashtag,1
rosevine3,tw,hashtag,1
rosialfonso,tw,hashtag,1
rosshammondsf,tw,hashtag,1
rossiparodi,tw,info,1
rosytham,tw,hashtag,1
rotexator,tw,hashtag,1
rouchuli,tw,info,1
"row_dm",tw,info,1
roxana79911876,tw,hashtag,1
roxanaplus,tw,hashtag,1
roxandrar,tw,hashtag,1
roxkatkitten,tw,hashtag,1
"roy_",tw,info,1
"royal_ryder",tw,hashtag,1
royalevision,tw,aseguradora,1
royaumester,tw,aseguradora,1
roygoodacre,tw,hashtag,1
rozy34c,tw,hashtag,1
rpd4582,tw,aseguradora,1
rpmagrane,tw,hashtag,1
rrnunez,tw,hashtag,1
rrosselloarmy,tw,hashtag,1
rseonline,tw,info,1
